,food_name,view_count,food_cate,rec_season,rec_weather,rec_time
665,해물김치리조또,7779,8,0,2,0
666,롤샌드위치,6657,9,0,2,0
667,해물된장찌개,10967,14,0,2,0
668,스테이크,7444,5,0,2,0
669,스테이크,2736,16,0,2,0
670,카레실파전,3789,7,0,2,0
671,모카파운드,1763,9,0,2,0
672,닭가슴살스테이크,10374,13,0,2,0
673,함박돈까스,7137,5,0,2,0
674,약밥,10209,8,0,2,0
675,두부샐러드,4767,10,0,2,0
676,닭안심볶음,7857,5,0,2,0
677,애호박전,4064,7,0,2,0
678,떡갈비밥샌드,3753,8,0,2,0
679,핫도그,3125,9,0,2,0
680,구운가지샐러드,3335,10,0,2,0
681,허브떡케익,3398,8,0,2,0
682,파프리카스파게티,8671,6,0,2,0
683,새송이버섯구이,12777,7,0,2,0
684,훈제연어샐러드,57432,10,0,2,0
685,훈제연어초밥,24363,8,0,2,0
686,귤,6473,12,0,2,0
687,야채초무침,4332,7,0,2,0
688,닭가슴살군고구마샐러드,9967,10,0,2,0
689,오믈렛샌드위치,3284,9,0,2,0
690,고구마줄기고등어조림,21482,5,0,2,0
691,등갈비구이,24315,5,0,2,0
692,콩국수,17607,6,0,2,0
693,치즈계란토스트,8315,9,0,2,0
694,단호박컵피자,3193,9,0,2,0
695,바나나튀김,3776,4,0,2,0
696,바나나핫케이크,4619,9,0,2,0
697,야채어묵튀김,5889,4,0,2,0
698,꼬마참치주먹밥,33459,8,0,2,0
699,생선전,4893,5,0,2,0
700,묵은지참치볶음,12539,7,0,2,0
701,곤약초밥,22947,8,0,2,0
702,단무지깻잎쌈밥,6240,8,0,2,0
703,김밥,19059,8,0,2,0
704,바질페스토파스타,13825,6,0,2,0
705,그라탕,9479,13,0,2,0
706,아귀찜,109727,5,0,2,0
707,새우오믈렛,6939,13,0,2,0
708,미트볼튀김,5395,4,0,2,0
709,호두파이,3990,9,0,2,0
710,구겔호프,3139,9,0,2,0
711,참치피자,6180,9,0,2,0
712,맛밤롤빵,2997,9,0,2,0
713,가지고추장볶음,34402,7,0,2,0
714,옥수수치즈피자,8438,9,0,2,0
715,닭찜,4357,5,0,2,0
716,채소무침,18043,7,0,2,0
717,두부케첩조림,36298,7,0,2,0
718,마들렌샌드,2247,9,0,2,0
719,야채튀김,26666,5,0,2,0
720,초콜릿케이크,3532,9,0,2,0
721,김치부침개,38064,7,0,2,0
722,감자파프리카덮밥,2470,8,0,2,0
723,크림치즈파운드케익,6996,9,0,2,0
724,치아바타샌드위치,4878,9,0,2,0
725,딸기쨈브래드,3405,9,0,2,0
726,도라지무침,14490,7,0,2,0
727,코코넛머핀,1984,9,0,2,0
728,돼지고기가지볶음,5623,7,0,2,0
729,콩나물야채어묵무침,21830,7,0,2,0
730,파프리카볶음밥,2935,8,0,2,0
731,치킨오븐구이,18225,5,0,2,0
732,피넛버터바나나토스트,3535,9,0,2,0
733,감자버거,4747,9,0,2,0
734,크림스튜,8681,14,0,2,0
735,토마토소스,13343,12,0,2,0
736,치킨마요,16842,8,0,2,0
737,크래커,2700,0,0,2,0
738,베이글샌드위치,6027,9,0,2,0
739,박나물볶음,53032,7,0,2,0
740,삼색경단,6332,4,0,2,0
741,홍합초,4691,7,0,2,0
742,연어데리야끼,7371,5,0,2,0
743,파스타샐러드,9092,10,0,2,0
744,그린티요거트케이크,3382,9,0,2,0
745,야채치즈구이,7645,4,0,2,0
746,게살야채춘권,9211,4,0,2,0
747,치아바타,11428,9,0,2,0
748,탕수육,7354,5,0,2,0
749,옥수수수제비,7267,6,0,2,0
750,양파물,63751,15,0,2,0
751,감자국,47772,1,0,2,0
752,간장어묵볶음,32036,7,0,2,0
753,버터밀크와플,3210,9,0,2,0
754,가지볶음,31083,7,0,2,0
755,라이스그라탕,6295,13,0,2,0
756,오디파운드,2714,9,0,2,0
757,비엔나파프리카볶음,19489,7,0,2,0
758,고등어고추장강정,3787,5,0,2,0
759,아포카토,4584,4,0,2,0
760,연어또띠아롤,22432,4,0,2,0
761,감자고로케,32234,9,0,2,0
762,크랜베리초코칩스틱,1609,4,0,2,0
763,계란말이,51383,7,0,2,0
764,홍차스콘,3630,9,0,2,0
765,두부간장조림,25802,7,0,2,0
766,기름떡볶이,20509,8,0,2,0
767,묵은지닭매운탕,16457,1,0,2,0
768,녹차젤리,2427,4,0,2,0
769,검은콩국수,25202,6,0,2,0
770,찬밥동그랑땡,12823,7,0,2,0
771,상추쌈밥,11785,8,0,2,0
772,호두과자,6695,0,0,2,0
773,닭고기완자,6786,5,0,2,0
774,크림치즈아이스크림,5406,4,0,2,0
775,삼치강정,8665,5,0,2,0
776,북어국,103284,1,0,2,0
777,감자소세지오믈렛,8786,13,0,2,0
778,딸기쨈머핀,3053,9,0,2,0
779,감자전,45501,7,0,2,0
780,오디타르트,1784,0,0,2,0
781,채소샌드위치,4421,9,0,2,0
782,마늘빵,9031,9,0,2,0
783,고구마그라탕,12935,13,0,2,0
784,소세지캐비지롤,6545,5,0,2,0
785,군만두,12358,6,0,2,0
786,베리베리치즈타르트,2654,0,0,2,0
787,소세지야채볶음,59047,7,0,2,0
788,베이글바나나토스트,4357,9,0,2,0
789,야채피클,13141,7,0,2,0
790,쇼콜라케이크,4985,9,0,2,0
791,느타리버섯두부조림,20027,7,0,2,0
792,전복회,13050,5,0,2,0
793,전복죽,4628,8,0,2,0
794,돼지갈비찜,43350,5,0,2,0
795,연유바게트,12190,9,0,2,0
796,고등어조림,95663,5,0,2,0
797,과일피자,8720,9,0,2,0
798,어묵,11450,7,0,2,0
799,전복죽,210106,8,0,2,0
800,핫케이크,5942,9,0,2,0
801,단호박찹쌀도넛,16873,9,0,2,0
802,삼계탕,15955,1,0,2,0
803,허니레몬티,13327,4,0,2,0
804,그린토마토피클,6184,7,0,2,0
805,돼지고기김치말이,5593,7,0,2,0
806,파프리카햄전,7956,7,0,2,0
807,애호박양파볶음,17298,7,0,2,0
808,코코넛,2030,4,0,2,0
809,초코쉬폰케이크,26094,9,0,2,0
810,콩나물쫄면,9539,6,0,2,0
811,미트볼,7829,5,0,2,0
812,전복샐러드,19177,10,0,2,0
813,얼그레이샤베트,2983,4,0,2,0
814,크로크무슈,4363,9,0,2,0
815,껍질콩새우볶음,5622,7,0,2,0
816,스위트콘피자토스트,10237,9,0,2,0
817,프리타타,4905,13,0,2,0
818,호밀쿠키,3570,0,0,2,0
819,날치알밥,15710,8,0,2,0
820,와플,3840,9,0,2,0
821,홍차브라우니,1911,9,0,2,0
822,초코모카스콘,3291,9,0,2,0
823,문어꽈리고추조림,35561,7,0,2,0
824,깻잎찜,18603,7,0,2,0
825,나물,7604,7,0,2,0
826,브라우니,3125,9,0,2,0
827,부추잡채,54730,5,0,2,0
828,카레피자,3930,9,0,2,0
829,낙지볶음,13657,5,0,2,0
830,콩나물문어죽,11892,8,0,2,0
831,새우튀김,4625,2,0,2,0
832,양파튀김,21449,2,0,2,0
833,밤전복죽,4085,8,0,2,0
834,순대볶음,9300,5,0,2,0
835,뚝배기달걀찜,72471,7,0,2,0
836,감자멸치고추장찌개,27134,14,0,2,0
837,수박빙수,4708,4,0,2,0
838,닭가슴살파프리카샐러드,19295,10,0,2,0
839,핫도그번,6676,9,0,2,0
840,짜장밥,16377,8,0,2,0
841,미트볼,41658,5,0,2,0
842,아이스크림호두와플,1593,9,0,2,0
843,비빔만두,14864,6,0,2,0
844,탕,6372,1,0,2,0
845,단호박스콘,9808,9,0,2,0
846,햄버거,10797,9,0,2,0
847,사과치즈타르트,5170,0,0,2,0
848,고구마카레,6161,12,0,2,0
849,버섯두부구이,7168,7,0,2,0
850,참치카레스파게티,5641,6,0,2,0
851,도라야끼,4793,4,0,2,0
852,해물짬뽕,19895,6,0,2,0
853,와플,9094,9,0,2,0
854,달걀볶음밥,10147,8,0,2,0
855,코울슬로,53565,10,0,2,0
856,닭갈비,42606,5,0,2,0
857,장어탕,53834,1,0,2,0
858,장어구이,23397,5,0,2,0
859,당근케이크,34527,9,0,2,0
860,식빵러스크,15995,0,0,2,0
861,찹쌀호떡,8524,9,0,2,0
862,골뱅이비빔국수,4677,6,0,2,0
863,연어초밥,9676,8,0,2,0
864,피자만두,6498,6,0,2,0
865,레몬에이드,14702,15,0,2,0
866,허브참치구이,7401,5,0,2,0
867,해물순두부,9488,1,0,2,0
868,크림치즈타르트,4316,0,0,2,0
869,해물된장리조또,3810,8,0,2,0
870,골뱅이무침쫄면,8571,6,0,2,0
871,군만두,7586,6,0,2,0
872,해물동그랑땡,24389,7,0,2,0
873,옥수수버터구이,9105,4,0,2,0
874,코코넛쿠키,9631,0,0,2,0
875,더덕고추장구이,58974,7,0,2,0
876,병어매운탕,14535,1,0,2,0
877,깻잎순나물,15158,7,0,2,0
878,닭케첩볶음,3884,5,0,2,0
879,애호박느타리버섯전,11101,7,0,2,0
880,간짜장,48543,6,0,2,0
881,머핀케이크,1941,9,0,2,0
882,호두쿠키,2393,0,0,2,0
883,마파두부덮밥,7766,8,0,2,0
884,더덕고추장무침,18490,7,0,2,0
885,오이피클,22541,7,0,2,0
886,박나물소고기볶음,26793,5,0,2,0
887,안동찜닭,9965,5,0,2,0
888,짜장떡볶이,10469,8,0,2,0
889,냉라면,15619,6,0,2,0
890,피넛버터파운드케이크,1387,9,0,2,0
891,올리브스콘,3192,9,0,2,0
892,스노우모카볼,4025,9,0,2,0
893,벨기에와플,3404,9,0,2,0
894,오디머핀,1441,9,0,2,0
895,어묵파프리카볶음,17393,7,0,2,0
896,홍합미역국,34175,1,0,2,0
897,새우마사고구이,5944,2,0,2,0
898,후르츠파운드,1303,9,0,2,0
899,브라우니,1113,9,0,2,0
900,우동파프리카볶음,3791,7,0,2,0
901,닭가슴살샐러드,37855,10,0,2,0
902,브로콜리스프,19098,11,0,2,0
903,양파장아찌,22844,7,0,2,0
904,미트볼,9522,5,0,2,0
905,해물순두부찌개,11000,14,0,2,0
906,바나나잼,11437,12,0,2,0
907,닭강정,69547,5,0,2,0
908,맛살냉채,9190,10,0,2,0
909,단호박스콘,6782,9,0,2,0
910,미트볼토마토스파게티,13105,6,0,2,0
911,더덕고추장구이,18569,7,0,2,0
912,오징어먹물쿠키,3545,0,0,2,0
913,스파게티,6319,6,0,2,0
914,요거트무스,7031,12,0,2,0
915,갈릭스파게티,7756,6,0,2,0
916,전복새송이버섯볶음,12586,5,0,2,0
917,견과류고구마밤맛탕,8798,4,0,2,0
918,크림치즈스콘,4017,9,0,2,0
919,허브빵,2682,9,0,2,0
920,깐풍더덕,2725,5,0,2,0
921,돼지고기주물럭,43191,5,0,2,0
922,단호박샐러드그라탕,18322,13,0,2,0
923,건포도통밀빵,6824,9,0,2,0
924,팝콘치킨,4913,5,0,2,0
925,새우알탕,10511,1,0,2,0
926,새우탕,36842,1,0,2,0
927,동그랑땡,36629,7,0,2,0
928,삼색약식,9306,8,0,2,0
929,전어회무침,16747,5,0,2,0
930,두유마요네즈,4793,12,0,2,0
931,파인애플카레볶음밥,3800,8,0,2,0
932,돼지갈비,31842,5,0,2,0
933,새우완자찜,12856,5,0,2,0
934,바나나샌드위치,12395,9,0,2,0
935,크림치즈트위스트빵,2008,9,0,2,0
936,오징어다시마조림,7312,7,0,2,0
937,콩자반,18407,7,0,2,0
938,치즈머핀,1572,9,0,2,0
939,사과파운드케이크,6013,9,0,2,0
940,두부라자냐,9233,13,0,2,0
941,약과,16380,4,0,2,0
942,월병,3429,0,0,2,0
943,잡채,18081,5,0,2,0
944,두부호밀쿠키,4144,0,0,2,0
945,새우샐러드,14452,10,0,2,0
946,통밀와플,3459,9,0,2,0
947,전어구이,11870,5,0,2,0
948,복숭아병조림,7862,4,0,2,0
949,야채덮밥,17989,8,0,2,0
950,크림치즈스프링롤,5156,5,0,2,0
951,녹차티라미수,5241,9,0,2,0
952,미트로프,2491,13,0,2,0
953,녹차카스테라,5695,9,0,2,0
954,피넛버터머핀,2178,9,0,2,0
955,와플,1903,9,0,2,0
956,배샐러드,8749,10,0,2,0
957,배냉채,30775,10,0,2,0
958,월병,5049,0,0,2,0
959,잣죽,137334,8,0,2,0
960,부침개,43512,7,0,2,0
961,두부탕,36678,1,0,2,0
962,커스터드크림,13980,12,0,2,0
963,요구르트스콘,1888,9,0,2,0
964,벨기에와플,4141,9,0,2,0
965,청양고추볶음밥,7961,8,0,2,0
966,알밥,6966,8,0,2,0
967,식빵튀김,2970,9,0,2,0
968,밤샐러드,1820,10,0,2,0
969,치즈떡볶이,11880,8,0,2,0
970,모카초코칩쿠키,3809,0,0,2,0
971,고구마몽블랑케이크,6780,9,0,2,0
972,단호박 밤머핀,3945,9,0,2,0
973,배샤베트,6794,4,0,2,0
974,오징어고추전,13854,7,0,2,0
975,봉골레스파게티,10871,6,0,2,0
976,미숫가루초코칩쿠키,5351,0,0,2,0
977,토마토피자토스트,6444,9,0,2,0
978,두부생채,4206,7,0,2,0
979,복숭아푸딩,7426,4,0,2,0
980,바베큐립,7957,5,0,2,0
981,갓김치전,8151,5,0,2,0
982,비엔나케첩볶음,6276,5,0,2,0
983,두부해물찜,8351,5,0,2,0
984,닭볶음탕,17022,1,0,2,0
985,롤케이크,8922,9,0,2,0
986,티라미수,11915,4,0,2,0
987,커피젤리,11407,4,0,2,0
988,고구마찜케이크,40127,9,0,2,0
989,새우샌드위치,8972,9,0,2,0
990,소라초무침,17638,5,0,2,0
991,다시마야채쌈,18607,5,0,2,0
992,오이피클,9307,7,0,2,0
993,고등어양념구이,28600,5,0,2,0
994,야채치즈계란찜,13535,7,0,2,0
995,커스터드크림,11591,12,0,2,0
996,꽃게무침,59649,5,0,2,0
997,참치감자애호박찌개,73816,14,0,2,0
998,포도화채,5168,15,0,2,0
999,토마토마리네이드,10974,12,0,2,0
1000,단호박치즈케이크,4081,9,0,2,0
1001,누텔라케이크,6448,9,0,2,0
1002,참치야채죽,17482,8,0,2,0
1003,고추장돼지불고기,11735,5,0,2,0
1004,떡갈비찜,6306,5,0,2,0
1005,고구마스틱,10429,4,0,2,0
1006,오징어무국,14705,1,0,2,0
1007,고구마조림,23214,7,0,2,0
1008,사과케이크,5220,9,0,2,0
1009,녹차초코칩샤브레,3114,0,0,2,0
1010,무생채,14226,7,0,2,0
1011,배추쌈,9836,7,0,2,0
1012,반건조오징어무침,18624,7,0,2,0
1013,마늘새우튀김,6486,4,0,2,0
1014,문어초무침,17612,7,0,2,0
1015,새우구이,11385,5,0,2,0
1016,오이배김치,4762,3,0,2,0
1017,고구마머핀,2898,9,0,2,0
1018,고구마빠스,10472,4,0,2,0
1019,고구마칩,18089,0,0,2,0
1020,불고기,7824,5,0,2,0
1021,밤파운드,1165,9,0,2,0
1022,낙지볶음덮밥,7565,8,0,2,0
1023,카레라이스,10441,8,0,2,0
1024,어묵야채볶음,4946,7,0,2,0
1025,두부샐러드,8138,10,0,2,0
1026,흑미식빵,1258,9,0,2,0
1027,호두구겔호프,2906,9,0,2,0
1028,땅콩쿠키,3721,0,0,2,0
1029,고구마샌드위치,13234,9,0,2,0
1030,고구마야채볶음,17991,7,0,2,0
1031,사과빠스,6959,4,0,2,0
1032,밤맛탕,3952,4,0,2,0
1033,반건조오징어김치부침개,6997,7,0,2,0
1034,만주,2943,9,0,2,0
1035,날치알주먹밥,10893,8,0,2,0
1036,닭봉콜라조림,24108,5,0,2,0
1037,감자크로켓,2962,9,0,2,0
1038,복숭아스무디,25522,15,0,2,0
1039,고구마컵케이크,15445,9,0,2,0
1040,리코타치즈샐러드,24120,10,0,2,0
1041,밀크티스콘,3166,9,0,2,0
1042,옥수수유부초밥,12568,8,0,2,0
1043,해물피자,4205,9,0,2,0
1044,감자칩,19959,0,0,2,0
1045,배스무디,11149,15,0,2,0
1046,밥새우볶음,16144,7,0,2,0
1047,돼지고기굴소스볶음,17133,5,0,2,0
1048,샌드위치,27114,9,0,2,0
1049,날치알오이롤초밥,8132,8,0,2,0
1050,토마토주스,98499,15,0,2,0
1051,돼지고기고추장찌개,4794,14,0,2,0
1052,고구마버터구이,8763,4,0,2,0
1053,연근정과,8710,4,0,2,0
1054,까르보나라,10581,6,0,2,0
1055,찐빵,13285,9,0,2,0
1056,고구마샌드위치,81249,9,0,2,0
1057,커피마들렌,3141,9,0,2,0
1058,커피피칸스낵,1572,0,0,2,0
1059,고구마크로켓,14819,9,0,2,0
1060,스테이크,9613,13,0,2,0
1061,콩나물해물찜,117278,5,0,2,0
1062,포도쨈,20608,12,0,2,0
1063,우엉채조림,20898,7,0,2,0
1064,치즈감자샐러드샌드위치,15636,9,0,2,0
1065,감자마카로니샐러드,11251,10,0,2,0
1066,꽈리고추멸치볶음,9508,7,0,2,0
1067,양장피,100172,5,0,2,0
1068,닭갈비,8082,5,0,2,0
1069,오징어롤야채조림,5797,7,0,2,0
1070,새우동그랑땡,11649,7,0,2,0
1071,바베큐치킨,9819,5,0,2,0
1072,소라무침쫄면,6765,6,0,2,0
1073,토마토치즈토스트,3505,9,0,2,0
1074,브로콜리볶음,21392,7,0,2,0
1075,갈치찌개,45258,14,0,2,0
1076,단호박지짐,8381,7,0,2,0
1077,고추장불고기,13751,5,0,2,0
1078,오이장아찌무침,57022,7,0,2,0
1079,순두부찌개,24663,14,0,2,0
1080,치킨너겟,5293,4,0,2,0
1081,크림소스오므라이스,5167,8,0,2,0
1082,멸치무침,14601,7,0,2,0
1083,감자볶음,5915,7,0,2,0
1084,고구마라이스그라탕,4187,13,0,2,0
1085,야채두부,5008,5,0,2,0
1086,초콜릿마블치즈케이크,2722,9,0,2,0
1087,고구마푸딩,11168,4,0,2,0
1088,사과쨈,30509,12,0,2,0
1089,생선커틀릿,6220,5,0,2,0
1090,고구마맛탕,60039,4,0,2,0
1091,김치볶음유부밥,10865,8,0,2,0
1092,샐러드롤,5106,8,0,2,0
1093,달래콩나물밥,2847,8,0,2,0
1094,키조개볶음밥,2817,8,0,2,0
1095,깨찰빵,7478,9,0,2,0
1096,허브쿠키,1668,0,0,2,0
1097,나쵸치즈구이,21596,4,0,2,0
1098,수삼꿀절임,9119,7,0,2,0
1099,양파피클,12787,7,0,2,0
1100,비빔국수,2198,6,0,2,0
1101,짜사이무침,10242,7,0,2,0
1102,녹두빈대떡,19364,5,0,2,0
1103,고구마오븐스파게티,3239,6,0,2,0
1104,단호박케이크,6907,9,0,2,0
1105,잔멸치볶음,69525,7,0,2,0
1106,된장찌개,22296,14,0,2,0
1107,잡채,84823,5,0,2,0
1108,카레간장조랭이떡볶이,17081,8,0,2,0
1109,타르트,2381,0,0,2,0
1110,휘낭시에,6153,9,0,2,0
1111,아몬드튀일,1607,0,0,2,0
1112,호박케이크,4710,9,0,2,0
1113,체다치즈스콘,3188,9,0,2,0
1114,당근쉬폰,2490,9,0,2,0
1115,올리브식빵,4096,9,0,2,0
1116,카라멜마블파운드케이크,1756,9,0,2,0
1117,카라멜초코스콘,2746,9,0,2,0
1118,단호박호두파운드케이크,10146,9,0,2,0
1119,시나몬롤,2291,9,0,2,0
1120,고구마죽,36286,8,0,2,0
1121,소세지양파샌드위치,8645,9,0,2,0
1122,카레밥전,2730,8,0,2,0
1123,짜춘권,3907,4,0,2,0
1124,고구마치즈머핀,5936,9,0,2,0
1125,올리브포카치아,2888,9,0,2,0
1126,초코수플레,7217,9,0,2,0
1127,팥와플,2325,9,0,2,0
1128,밤만주,4246,9,0,2,0
1129,울면,6512,6,0,2,0
1130,냉스파게티,3733,6,0,2,0
1131,브로콜리새우볶음밥,7120,8,0,2,0
1132,토마토브루스케타,18319,13,0,2,0
1133,참치,3363,5,0,2,0
1134,오코노미야키,15902,5,0,2,0
1135,녹차크랜베리머핀,1634,9,0,2,0
1136,치킨텐더,8942,2,0,2,0
1137,고구마샌드위치,53624,9,0,2,0
1138,양송이버섯덮밥,29568,8,0,2,0
1139,고구마간장조림,11567,7,0,2,0
1140,쭈꾸미삼겹살,41807,5,0,2,0
1141,동태찌개,8840,14,0,2,0
1142,고구마복숭아잼호떡,3281,9,0,2,0
1143,숙주볶음,74808,7,0,2,0
1144,팥칼국수,24025,6,0,2,0
1145,마카로니샐러드,52601,10,0,2,0
1146,야채참치,27330,7,0,2,0
1147,데리야끼소스,21394,12,0,2,0
1148,에스프레소초코머핀,1692,9,0,2,0
1149,케이크,16725,9,0,2,0
1150,소세지덮밥,18580,8,0,2,0
1151,고구마맛탕,15232,4,0,2,0
1152,소고기고추장볶음,38299,7,0,2,0
1153,호두멸치고추장볶음,16376,7,0,2,0
1154,요구르트샤베트,4333,4,0,2,0
1155,허브양파빵,2698,9,0,2,0
1156,쿠키,7233,0,0,2,0
1157,닭다리튀김,15919,5,0,2,0
1158,밤조림,4437,4,0,2,0
1159,과일누룽지탕수육,19348,5,0,2,0
1160,감자당근브로콜리죽,20342,8,0,2,0
1161,사과장아찌,10525,7,0,2,0
1162,더덕구이,4227,7,0,2,0
1163,LA찹쌀마들렌,3846,9,0,2,0
1164,식빵,2293,9,0,2,0
1165,LA찹쌀마들렌,2914,9,0,2,0
1166,묵은지고등어조림,62960,5,0,2,0
1167,계란죽,24341,8,0,2,0
1168,볶음밥,1646,8,0,2,0
1169,어묵짬뽕국밥,14501,8,0,2,0
1170,팟타이,14244,6,0,2,0
1171,홍시샤벳,6873,4,0,2,0
1172,간장떡볶이,7259,8,0,2,0
1173,곤드레밥,24152,8,0,2,0
1174,메로,7521,5,0,2,0
1175,단호박컵케이크,5110,9,0,2,0
1176,고구마카레라이스,2960,8,0,2,0
1177,고구마돼지갈비찜,4367,5,0,2,0
1178,스위트포테이토,1776,4,0,2,0
1179,바베큐립,4598,13,0,2,0
1180,미니돈까스꼬치,5366,4,0,2,0
1181,프리타타,7601,13,0,2,0
1182,초코머핀,3360,9,0,2,0
1183,아몬드비스코티,1848,0,0,2,0
1184,해물콩나물밥,4752,8,0,2,0
1185,어묵두반장볶음,8880,7,0,2,0
1186,새송이버섯된장구이,3764,7,0,2,0
1187,고구마브로콜리전,15639,4,0,2,0
1188,허니버터토스트,5521,9,0,2,0
1189,두부버섯샐러드,25179,10,0,2,0
1190,치아바타,8793,9,0,2,0
1191,취나물볶음,5649,7,0,2,0
1192,굴무침,6519,7,0,2,0
1193,굴깍두기,15524,3,0,2,0
1194,굴무밥,6421,8,0,2,0
1195,밥새우볶음,9067,7,0,2,0
1196,빵,7121,9,0,2,0
1197,오븐계란찜,25182,7,0,2,0
1198,애호박전,6843,7,0,2,0
1199,꼬막무침,20660,7,0,2,0
1200,버거,2177,9,0,2,0
1201,녹차쿠키,4650,0,0,2,0
1202,백련초소보루머핀,1513,9,0,2,0
1203,비프스트로가노프,5474,13,0,2,0
1204,페스츄리스테이크,6920,13,0,2,0
1205,과메기구이,17803,4,0,2,0
1206,초코칩쿠키,2094,0,0,2,0
1207,전자렌지찹쌀떡,11158,8,0,2,0
1208,쌀국수볶음면,9491,6,0,2,0
1209,고구마옥수수샐러드,10931,10,0,2,0
1210,치킨스테이크,11273,13,0,2,0
1211,치킨그라탕,3724,13,0,2,0
1212,오이무침,16949,7,0,2,0
1213,너비아니구이,22127,5,0,2,0
1214,카레죽,9473,8,0,2,0
1215,고구마야채빵,6262,9,0,2,0
1216,딸기롤케이크,4941,9,0,2,0
1217,딸기우유푸딩,7955,4,0,2,0
1218,아몬드우유머핀,3193,9,0,2,0
1219,젤리,5228,4,0,2,0
1220,오트밀베이글,2307,9,0,2,0
1221,총각김치,421092,3,0,2,0
1222,밥새우계란말이,11031,7,0,2,0
1223,쿠흔,1866,9,0,2,0
1224,아몬드멸치볶음,7912,7,0,2,0
1225,단호박과일토스트,2646,9,0,2,0
1226,고구마토스트,12738,9,0,2,0
1227,몽블랑,3488,9,0,2,0
1228,사과파이,64689,9,0,2,0
1229,호두파이,4657,9,0,2,0
1230,부대라면,32729,6,0,2,0
1231,사천해물볶음밥,10273,8,0,2,0
1232,달걀돈까스,7457,5,0,2,0
1233,아이스크림와플,4340,9,0,2,0
1234,찐빵,9676,9,0,2,0
1235,오렌지휘낭시에,1981,9,0,2,0
1236,생크림스콘,4168,9,0,2,0
1237,피망볶음덮밥,4311,8,0,2,0
1238,구이밥,6551,8,0,2,0
1239,고구마오븐스파게티,3200,6,0,2,0
1240,고구마구이,7173,4,0,2,0
1241,돼지고기보쌈,20445,5,0,2,0
1242,그린티타르트,2277,0,0,2,0
1243,미니초코머핀,2327,9,0,2,0
1244,가래떡꼬치,9096,8,0,2,0
1245,메추리알장조림,47855,7,0,2,0
1246,멸치고추장무침,42361,7,0,2,0
1247,떡꼬치,19117,8,0,2,0
1248,꽃게탕,74780,1,0,2,0
1249,감자샐러드,4831,10,0,2,0
1250,두부전,7884,7,0,2,0
1251,두부죽,42590,8,0,2,0
1252,밥새우깻잎찜,5089,7,0,2,0
1253,닭볶음탕,6234,1,0,2,0
1254,순대볶음,15514,5,0,2,0
1255,파래무침,11063,7,0,2,0
1256,닭조림,11060,5,0,2,0
1257,양파스프,41156,11,0,2,0
1258,닭가슴살스테이크,21997,13,0,2,0
1259,러스크,3885,0,0,2,0
1260,후르츠머핀,1182,9,0,2,0
1261,타코야끼,11575,4,0,2,0
1262,고구마사과파이,16069,9,0,2,0
1263,씨리얼튀일,4879,0,0,2,0
1264,시리얼샐러드,10783,10,0,2,0
1265,마늘종불고기,3194,5,0,2,0
1266,된장칼국수,10059,6,0,2,0
1267,고추참치주먹밥,26155,8,0,2,0
1268,요구르트케이크,6657,9,0,2,0
1269,소시지케첩볶음,18146,7,0,2,0
1270,씨리얼오믈렛샐러드,4953,10,0,2,0
1271,모카초코칩머핀,2517,9,0,2,0
1272,콩나물어묵국,22753,1,0,2,0
1273,해물우동,4952,6,0,2,0
1274,단호박머핀,3856,9,0,2,0
1275,크림치즈피칸빵,1352,9,0,2,0
1276,계란후라이,14615,7,0,2,0
1277,깨찰빵,7885,9,0,2,0
1278,그린티마블사브레,4781,0,0,2,0
1279,바나나초콜릿크레이프,4111,9,0,2,0
1280,오이지무침,8981,7,0,2,0
1281,마른새우볶음,102899,7,0,2,0
1282,바나나주스,18316,15,0,2,0
1283,과자,2719,0,0,2,0
1284,야채죽,15584,8,0,2,0
1285,묵보쌈,8891,5,0,2,0
1286,야채스프,53217,11,0,2,0
1287,김치만두전골,38730,1,0,2,0
1288,통삼겹구이,13125,5,0,2,0
1289,조개미역국,9303,1,0,2,0
1290,소고기미역국,49606,1,0,2,0
